0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
36.095799725422324,33.63082398263711,33.71739963402253,31.6436791358785,29.72358413333804,31.13782836351024,32.8092430085862,32.305807317871455,29.38790271557578,28.90524027820019,31.191265672205713,33.974950953739885,31.195601932724347,37.80333194246459,38.42596724541521,42.12371995815009,44.79839406071272,46.81658516743093,48.82582902391697,49.53429232175209,45.6392713943059,46.322395367021244,39.59273711343941,38.9505741249004
36.09579978999634,33.63082422779835,33.717399690389364,31.643679331965306,29.723584573031175,31.137828834014268,32.80924314757545,32.305807463526065,29.38790320443782,28.90524070786273,31.191265856889878,33.974950903050114,31.195602154720046,37.803331926144764,38.425967279164006,42.12372008876947,44.798394270242184,46.81658546677726,48.8258294131043,49.53429265425653,45.63927263290731,46.322395622459645,39.59273771704933,38.950574834225584
36.095215314095,33.62860269173053,33.71688953192475,31.641902981156484,29.719596221153914,31.133560362216006,32.807984473513464,32.304480842128385,29.383471992780613,28.901297453922613,31.189517398214164,33.975416262823536,31.193717286729573,37.80341639792944,38.425734006130284,42.12259731021159,44.79646045652725,46.813665503633736,48.82330785446984,49.5312782308532,45.62806788689365,46.320080827290674,39.58725831319514,38.944132850120226
36.095233649635254,33.62867243775801,33.71690553573547,31.64195873770159,29.719721527795183,31.133694482545614,32.808023970268515,32.304522834693216,29.38361064892033,28.901421819852423,31.189572643397682,33.97540020538168,31.193777953794125,37.80341559256127,38.42574144751907,42.12263073527111,44.79652120940768,46.81378478809909,48.82338724661231,49.531372903770915,45.62842154349153,46.320153504528506,39.58743054838902,38.94433539846351
36.09527529666104,33.628830802872926,33.716941886918725,31.642085349250614,29.720006004495016,31.133998965764825,32.80811366990132,32.30461931915905,29.38392481929941,28.901703229393465,31.189698167828137,33.97536418714571,31.19391230318288,37.803415028168914,38.42576078412976,42.12270556411086,44.79665691678766,46.81409107018401,48.82358537607192,49.531587846361866,45.62922684722226,46.320318522714125,39.58782155183108,38.944795213371755
36.095281199548566,33.62885324777376,33.71694703921459,31.642103293895367,29.720046322907482,31.134042119725102,32.80812638320787,32.30463299937031,29.383969481055384,28.901742704241897,31.189716173842633,33.975358371755014,31.19393188734771,37.8034152810974,38.42576329055474,42.122716657104306,44.796676390439366,46.81411850302874,48.823621148721415,49.531618309756595,45.62934097347241,46.32034191052016,39.58787696842234,38.94486038248054
36.09795444860999,33.63889118340263,33.71928173738041,31.650155243671474,29.737858406592004,31.15307266800731,32.81385357477933,32.31065448384469,29.403678527843436,28.919310961397738,31.197684438138978,33.9731475460038,31.202709729844976,37.803183871737424,38.42677317864148,42.12759279921939,44.805398107070545,46.83097892433643,48.83585874589439,49.54516513508907,45.67788787570878,46.330794391838765,39.6121369600117,38.973238270323286
36.097978232916574,33.638980951547865,33.71930250445516,31.65022715569192,29.7380184564837,31.15324378216347,32.813904642070845,32.31070915244659,29.403857110347815,28.919467255967966,31.197757612852648,33.9731240037604,31.202784811198182,37.803180251987015,38.42677872131609,42.12763628422879,44.805476837280324,46.83121654491507,48.83594185969979,49.54528655401074,45.6783304799393,46.33088789262931,39.61235568556455,38.97349461224298
36.09830079853817,33.640189545106686,33.71958424333472,31.65119721926515,29.74015797299239,31.15552881199843,32.81459511113808,32.311432108300124,29.40622051897537,28.92157934297705,31.198711481616456,33.972858364173995,31.20383963153479,37.80315524671162,38.426914438985015,42.12822352644537,44.80653071523677,46.832985886949764,48.83763368318119,49.54691586960386,45.68411929930962,46.33214623860795,39.61526409421676,38.97689266330698
36.09853309857319,33.64106170383132,33.71978712158087,31.65189687796091,29.741704853962638,31.15718135204601,32.81509279490111,32.31195419245376,29.407930764446352,28.923103292817324,31.199400690181086,33.97266213946442,31.204596351493418,37.80313716431282,38.427011924316524,42.12864718964289,44.807292377750265,46.83436624405775,48.83887130730015,49.54809268311421,45.68833049780783,46.33305439837393,39.617369780883344,38.97935478965792
36.09883793889636,33.642205608010435,33.72005336072459,31.652814659977576,29.743732676193407,31.15934751993462,32.81574574079976,32.3126386888463,29.410173400092084,28.925103158213428,31.200305157114865,33.97240372892365,31.205587393876577,37.803117142465524,38.42713686416347,42.129202166560226,44.80829184483978,46.83620216866147,48.8404804666107,49.54963580295337,45.69384237225961,46.33424548716424,39.620129080667816,38.982580431157196
36.09911947329673,33.64326126593262,33.72029925377143,31.65366180913744,29.745602664180524,31.161344863641425,32.81634857834696,32.31327128000906,29.41224211481832,28.92694969488405,31.201141027854785,33.97216785463584,31.20649846495011,37.80309882194624,38.42725377584866,42.12971155542264,44.80921402871596,46.83781677054495,48.84200145024744,49.551059387745006,45.698913581415844,46.33534464420744,39.62267216889052,38.985552321514334
36.10059773565773,33.648808945000475,33.72159033103938,31.65811267727506,29.755438617211066,31.17185209760494,32.81951497259385,32.31659368403299,29.423126049141107,28.936653255295695,31.205523057290794,33.97092741437569,31.211300059750442,37.80299261683293,38.42788324204724,42.132389288910325,44.814073692119884,46.84644468993845,48.84993611687534,49.558543685385104,45.72566107318673,46.341121204696634,39.636057681444534,39.00120113257671
36.10126948541772,33.65132160435115,33.72217711095259,31.660130334839696,29.759878990370368,31.176593216682367,32.8209518499021,32.31810140168797,29.42803924571426,28.941029629428098,31.207513709732435,33.9703713121592,31.213468651608803,37.80293613358209,38.42816134857779,42.13359863901945,44.816280263290956,46.85011650549705,48.8536348330261,49.56192836434518,45.73761619113895,46.343737055519085,39.64208554687439,39.008237928242934
36.10150833830669,33.652213606020986,33.72238576597857,31.660846919302095,29.761452789603425,31.178273207360423,32.82146242581722,32.31863686407171,29.429779672203324,28.942582365449503,31.20822280569788,33.970171402907326,31.214234509297377,37.80291539673879,38.42826252886384,42.134031270853924,44.81706510927296,46.851437761830894,48.85493686942599,49.56312903735269,45.74183288994963,46.34466560725206,39.64421940107886,39.01072715966337
36.10178389830328,33.65324221412115,33.7226264932217,31.661673342276853,29.763266828103013,31.180209524434318,32.82205134644572,32.319254360906896,29.431787686832493,28.94437126700865,31.209038582657072,33.96993841296998,31.215111697497917,37.80288854846102,38.42838568634607,42.13452528960211,44.817968853198884,46.85284100987597,48.85649403070792,49.564513311990915,45.746687026128114,46.345736337177655,39.64667819272322,39.01359490111834
36.1021098322242,33.654458258033486,33.72291123371073,31.662650480882856,29.76541044211092,31.182497478407534,32.82274777563859,32.31998589070421,29.434159047864494,28.946487449461838,31.21000819965791,33.9696640806802,31.216151462682607,37.80286268966261,38.42853742554714,42.13511006587526,44.81903648272108,46.85433033455742,48.858419302938955,49.56614948423515,45.75241525457521,46.34700214592486,39.649582703495305,39.016981813545584
36.10216539788236,33.65466543531886,33.722959776968985,31.66281699489424,29.765775317383387,31.182886869781168,32.8228664835663,32.320110728989526,29.43456254624125,28.94684843502903,31.210172940249247,33.96961748963758,31.216328805297714,37.80285776854489,38.4285627181403,42.13521011500253,44.81921855538278,46.85458342826733,48.85874733490356,49.566428122167295,45.75338762217688,46.347217790949465,39.65007675442162,39.01755768723285
36.103032047461404,33.65789837636116,33.72371689965503,31.66541488810499,29.771473512063015,31.188968635822683,32.82471814986011,32.32206284824771,29.440869585462053,28.952476584744055,31.21272972652353,33.96889656556244,31.219081008501913,37.80278153311086,38.428965426614376,42.13676262125398,44.82205445258806,46.8585329436745,48.86386537889635,49.5707777313643,45.768608723057675,46.35058300945094,39.65779683625734,39.02655947057129
36.10314924928839,33.658334656216816,33.72381929980414,31.665765668424115,29.77224084257856,31.1897873620462,32.824968338469574,32.322327226741606,29.441717666618267,28.95323385457385,31.213077162555944,33.96880159516145,31.219451696351197,37.802768947773565,38.42902444652269,42.136973628864006,44.822436399054055,46.85906630860958,48.86455409068199,49.571364127410206,45.7706455455984,46.351037086501414,39.65883478307657,39.02776861075105
36.103242095763555,33.6586801935173,33.72390042144551,31.666043505684513,29.77284844205255,31.190435637393115,32.82516651582871,32.32253633812455,29.44238791748388,28.953832526807187,31.213352484237557,33.96872363980827,31.219743125077862,37.80275465447714,38.429071260534215,42.137143118676214,44.82274120263554,46.85948715819725,48.86510053314799,49.57182851122688,45.77225731610773,46.351396714989505,39.659656530098644,39.02872579930326
36.103276014877764,33.65880641899418,33.72393005730734,31.666145003005756,29.77307035986257,31.190672404249696,32.82523891363667,32.3226124041823,29.442632148880364,28.954052059039597,31.21345337940985,33.96869409130755,31.21985038302097,37.802750020725554,38.429087729274514,42.137203433112056,44.82285219061145,46.85964014409168,48.86530033435371,49.571998139228896,45.77284560956575,46.351528087050426,39.659956614389266,39.02907531014201
36.10336326345924,33.659131015503654,33.72400628915275,31.66640602361815,29.77364098442307,31.191281206855088,32.82542511545675,32.3228065871615,29.443260567781515,28.954618177035794,31.213716061736356,33.968621449383164,31.22012615992816,37.802738936457644,38.42913517559687,42.1373617738455,44.8231426038735,46.86003421703349,48.865812997726024,49.572434323716124,45.77435819424735,46.35186591532774,39.66072821109693,39.029973985643856
36.103421139792516,33.65934629378531,33.724056858004325,31.6665791462842,29.774019361188255,31.191684888163106,32.82554862209208,32.322935858766776,29.44367715919943,28.95499296704373,31.213889860398208,33.96857208551674,31.220311210229575,37.802731710371276,38.42916695964816,42.13746118768181,44.82333627984918,46.86029687298606,48.86615146221007,49.57272358345326,45.775360640221386,46.35208996674623,39.661239780596,39.03056976119565
36.10347153248851,33.65953371146168,33.72410088836482,31.666729869223357,29.7743487272304,31.1920362744757,32.82565615305474,32.323048529592384,29.444037973167266,28.955318929838704,31.214038747883546,33.96853242479528,31.220466332138134,37.80271840442982,38.429195484802726,42.137546187069844,44.82350453732465,46.860529467402245,48.866445508156865,49.572975393065505,45.77623292511492,46.352285020766246,39.66168504495267,39.03108828941649
